neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label,label_binary
D21_tile3_n221,APPV717I,APPV717I,DMSO,D21,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D21/A2screenPlate2_D21_3_221.h5,16,T16,15,images/RFP1/D21_tile3_n221_T15.png,images/Halo/D21_tile3_n221_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C23_tile2_n73,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_73.h5,16,T16,15,images/RFP1/C23_tile2_n73_T15.png,images/Halo/C23_tile2_n73_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C12_tile3_n259,APPV717I,APPV717I,DMSO,C12,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C12/A2screenPlate2_C12_3_259.h5,16,T16,15,images/RFP1/C12_tile3_n259_T15.png,images/Halo/C12_tile3_n259_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D23_tile3_n103,APPV717I,APPV717I,DMSO,D23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D23/A2screenPlate2_D23_3_103.h5,16,T16,15,images/RFP1/D23_tile3_n103_T15.png,images/Halo/D23_tile3_n103_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D1_tile3_n93,APPV717I,APPV717I,DMSO,D1,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_3_93.h5,16,T16,15,images/RFP1/D1_tile3_n93_T15.png,images/Halo/D1_tile3_n93_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D11_tile3_n106,APPV717I,APPV717I,DMSO,D11,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D11/A2screenPlate2_D11_3_106.h5,16,T16,15,images/RFP1/D11_tile3_n106_T15.png,images/Halo/D11_tile3_n106_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C12_tile3_n42,APPV717I,APPV717I,DMSO,C12,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C12/A2screenPlate2_C12_3_42.h5,16,T16,15,images/RFP1/C12_tile3_n42_T15.png,images/Halo/C12_tile3_n42_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C3_tile2_n181,APPV717I,APPV717I,DMSO,C3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C3/A2screenPlate2_C3_2_181.h5,16,T16,15,images/RFP1/C3_tile2_n181_T15.png,images/Halo/C3_tile2_n181_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D1_tile2_n67,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_67.h5,16,T16,15,images/RFP1/D1_tile2_n67_T15.png,images/Halo/D1_tile2_n67_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D20_tile3_n248,APPV717I,APPV717I,DMSO,D20,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D20/A2screenPlate2_D20_3_248.h5,16,T16,15,images/RFP1/D20_tile3_n248_T15.png,images/Halo/D20_tile3_n248_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D3_tile3_n167,APPV717I,APPV717I,DMSO,D3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D3/A2screenPlate2_D3_3_167.h5,16,T16,15,images/RFP1/D3_tile3_n167_T15.png,images/Halo/D3_tile3_n167_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D4_tile2_n85,APPV717I,APPV717I,DMSO,D4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D4/A2screenPlate2_D4_2_85.h5,16,T16,15,images/RFP1/D4_tile2_n85_T15.png,images/Halo/D4_tile2_n85_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D3_tile3_n251,APPV717I,APPV717I,DMSO,D3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D3/A2screenPlate2_D3_3_251.h5,16,T16,15,images/RFP1/D3_tile3_n251_T15.png,images/Halo/D3_tile3_n251_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D2_tile2_n257,APPV717I,APPV717I,DMSO,D2,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D2/A2screenPlate2_D2_2_257.h5,16,T16,15,images/RFP1/D2_tile2_n257_T15.png,images/Halo/D2_tile2_n257_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D23_tile2_n147,APPV717I,APPV717I,DMSO,D23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D23/A2screenPlate2_D23_2_147.h5,16,T16,15,images/RFP1/D23_tile2_n147_T15.png,images/Halo/D23_tile2_n147_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C3_tile3_n220,APPV717I,APPV717I,DMSO,C3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C3/A2screenPlate2_C3_3_220.h5,16,T16,15,images/RFP1/C3_tile3_n220_T15.png,images/Halo/C3_tile3_n220_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C9_tile3_n80,APPV717I,APPV717I,DMSO,C9,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C9/A2screenPlate2_C9_3_80.h5,16,T16,15,images/RFP1/C9_tile3_n80_T15.png,images/Halo/C9_tile3_n80_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D8_tile3_n200,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_200.h5,16,T16,15,images/RFP1/D8_tile3_n200_T15.png,images/Halo/D8_tile3_n200_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C22_tile3_n32,APPV717I,APPV717I,DMSO,C22,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_3_32.h5,16,T16,15,images/RFP1/C22_tile3_n32_T15.png,images/Halo/C22_tile3_n32_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D6_tile3_n196,APPV717I,APPV717I,DMSO,D6,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D6/A2screenPlate2_D6_3_196.h5,16,T16,15,images/RFP1/D6_tile3_n196_T15.png,images/Halo/D6_tile3_n196_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C7_tile3_n277,APPV717I,APPV717I,DMSO,C7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C7/A2screenPlate2_C7_3_277.h5,16,T16,15,images/RFP1/C7_tile3_n277_T15.png,images/Halo/C7_tile3_n277_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D7_tile3_n313,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_313.h5,16,T16,15,images/RFP1/D7_tile3_n313_T15.png,images/Halo/D7_tile3_n313_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D21_tile3_n27,APPV717I,APPV717I,DMSO,D21,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D21/A2screenPlate2_D21_3_27.h5,16,T16,15,images/RFP1/D21_tile3_n27_T15.png,images/Halo/D21_tile3_n27_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D5_tile3_n23,APPV717I,APPV717I,DMSO,D5,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D5/A2screenPlate2_D5_3_23.h5,16,T16,15,images/RFP1/D5_tile3_n23_T15.png,images/Halo/D5_tile3_n23_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C22_tile2_n30,APPV717I,APPV717I,DMSO,C22,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C22/A2screenPlate2_C22_2_30.h5,16,T16,15,images/RFP1/C22_tile2_n30_T15.png,images/Halo/C22_tile2_n30_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D3_tile2_n16,APPV717I,APPV717I,DMSO,D3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D3/A2screenPlate2_D3_2_16.h5,16,T16,15,images/RFP1/D3_tile2_n16_T15.png,images/Halo/D3_tile2_n16_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D6_tile3_n45,APPV717I,APPV717I,DMSO,D6,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D6/A2screenPlate2_D6_3_45.h5,16,T16,15,images/RFP1/D6_tile3_n45_T15.png,images/Halo/D6_tile3_n45_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D1_tile2_n72,APPV717I,APPV717I,DMSO,D1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D1/A2screenPlate2_D1_2_72.h5,16,T16,15,images/RFP1/D1_tile2_n72_T15.png,images/Halo/D1_tile2_n72_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D10_tile3_n241,APPV717I,APPV717I,DMSO,D10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D10/A2screenPlate2_D10_3_241.h5,16,T16,15,images/RFP1/D10_tile3_n241_T15.png,images/Halo/D10_tile3_n241_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D11_tile2_n2,APPV717I,APPV717I,DMSO,D11,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D11/A2screenPlate2_D11_2_2.h5,16,T16,15,images/RFP1/D11_tile2_n2_T15.png,images/Halo/D11_tile2_n2_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D24_tile3_n495,APPV717I,APPV717I,DMSO,D24,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D24/A2screenPlate2_D24_3_495.h5,16,T16,15,images/RFP1/D24_tile3_n495_T15.png,images/Halo/D24_tile3_n495_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C23_tile3_n75,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_75.h5,16,T16,15,images/RFP1/C23_tile3_n75_T15.png,images/Halo/C23_tile3_n75_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D22_tile2_n107,APPV717I,APPV717I,DMSO,D22,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D22/A2screenPlate2_D22_2_107.h5,16,T16,15,images/RFP1/D22_tile2_n107_T15.png,images/Halo/D22_tile2_n107_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D8_tile2_n93,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_93.h5,16,T16,15,images/RFP1/D8_tile2_n93_T15.png,images/Halo/D8_tile2_n93_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D3_tile3_n125,APPV717I,APPV717I,DMSO,D3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D3/A2screenPlate2_D3_3_125.h5,16,T16,15,images/RFP1/D3_tile3_n125_T15.png,images/Halo/D3_tile3_n125_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D2_tile2_n51,APPV717I,APPV717I,DMSO,D2,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D2/A2screenPlate2_D2_2_51.h5,16,T16,15,images/RFP1/D2_tile2_n51_T15.png,images/Halo/D2_tile2_n51_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D12_tile3_n23,APPV717I,APPV717I,DMSO,D12,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D12/A2screenPlate2_D12_3_23.h5,16,T16,15,images/RFP1/D12_tile3_n23_T15.png,images/Halo/D12_tile3_n23_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D4_tile3_n168,APPV717I,APPV717I,DMSO,D4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D4/A2screenPlate2_D4_3_168.h5,16,T16,15,images/RFP1/D4_tile3_n168_T15.png,images/Halo/D4_tile3_n168_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C7_tile3_n273,APPV717I,APPV717I,DMSO,C7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C7/A2screenPlate2_C7_3_273.h5,16,T16,15,images/RFP1/C7_tile3_n273_T15.png,images/Halo/C7_tile3_n273_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C2_tile3_n238,APPV717I,APPV717I,DMSO,C2,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C2/A2screenPlate2_C2_3_238.h5,16,T16,15,images/RFP1/C2_tile3_n238_T15.png,images/Halo/C2_tile3_n238_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C23_tile3_n145,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_145.h5,16,T16,15,images/RFP1/C23_tile3_n145_T15.png,images/Halo/C23_tile3_n145_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C10_tile2_n233,APPV717I,APPV717I,DMSO,C10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C10/A2screenPlate2_C10_2_233.h5,16,T16,15,images/RFP1/C10_tile2_n233_T15.png,images/Halo/C10_tile2_n233_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C24_tile3_n47,APPV717I,APPV717I,DMSO,C24,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C24/A2screenPlate2_C24_3_47.h5,16,T16,15,images/RFP1/C24_tile3_n47_T15.png,images/Halo/C24_tile3_n47_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C20_tile3_n131,APPV717I,APPV717I,DMSO,C20,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_3_131.h5,16,T16,15,images/RFP1/C20_tile3_n131_T15.png,images/Halo/C20_tile3_n131_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C20_tile2_n316,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_316.h5,16,T16,15,images/RFP1/C20_tile2_n316_T15.png,images/Halo/C20_tile2_n316_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D10_tile3_n391,APPV717I,APPV717I,DMSO,D10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D10/A2screenPlate2_D10_3_391.h5,16,T16,15,images/RFP1/D10_tile3_n391_T15.png,images/Halo/D10_tile3_n391_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D11_tile3_n274,APPV717I,APPV717I,DMSO,D11,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D11/A2screenPlate2_D11_3_274.h5,16,T16,15,images/RFP1/D11_tile3_n274_T15.png,images/Halo/D11_tile3_n274_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C5_tile3_n179,APPV717I,APPV717I,DMSO,C5,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C5/A2screenPlate2_C5_3_179.h5,16,T16,15,images/RFP1/C5_tile3_n179_T15.png,images/Halo/C5_tile3_n179_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D9_tile3_n27,APPV717I,APPV717I,DMSO,D9,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D9/A2screenPlate2_D9_3_27.h5,16,T16,15,images/RFP1/D9_tile3_n27_T15.png,images/Halo/D9_tile3_n27_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D21_tile2_n10,APPV717I,APPV717I,DMSO,D21,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D21/A2screenPlate2_D21_2_10.h5,16,T16,15,images/RFP1/D21_tile2_n10_T15.png,images/Halo/D21_tile2_n10_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D7_tile2_n82,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_82.h5,16,T16,15,images/RFP1/D7_tile2_n82_T15.png,images/Halo/D7_tile2_n82_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C4_tile2_n230,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_230.h5,16,T16,15,images/RFP1/C4_tile2_n230_T15.png,images/Halo/C4_tile2_n230_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D22_tile2_n81,APPV717I,APPV717I,DMSO,D22,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D22/A2screenPlate2_D22_2_81.h5,16,T16,15,images/RFP1/D22_tile2_n81_T15.png,images/Halo/D22_tile2_n81_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C12_tile3_n24,APPV717I,APPV717I,DMSO,C12,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C12/A2screenPlate2_C12_3_24.h5,16,T16,15,images/RFP1/C12_tile3_n24_T15.png,images/Halo/C12_tile3_n24_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
C1_tile2_n204,APPV717I,APPV717I,DMSO,C1,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C1/A2screenPlate2_C1_2_204.h5,16,T16,15,images/RFP1/C1_tile2_n204_T15.png,images/Halo/C1_tile2_n204_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
D5_tile3_n213,APPV717I,APPV717I,DMSO,D5,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D5/A2screenPlate2_D5_3_213.h5,16,T16,15,images/RFP1/D5_tile3_n213_T15.png,images/Halo/D5_tile3_n213_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I,APPV717I
