neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label,label_binary
C4_tile4_n254,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_254.h5,16,T0,0,images/RFP1/C4_tile4_n254_T0.png,images/Halo/C4_tile4_n254_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n46,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_46.h5,16,T0,0,images/RFP1/C4_tile2_n46_T0.png,images/Halo/C4_tile2_n46_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n24,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_24.h5,16,T0,0,images/RFP1/C4_tile3_n24_T0.png,images/Halo/C4_tile3_n24_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile4_n134,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_134.h5,16,T0,0,images/RFP1/C4_tile4_n134_T0.png,images/Halo/C4_tile4_n134_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n17,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_17.h5,16,T0,0,images/RFP1/C4_tile3_n17_T0.png,images/Halo/C4_tile3_n17_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n22,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_22.h5,16,T0,0,images/RFP1/C4_tile3_n22_T0.png,images/Halo/C4_tile3_n22_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n58,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_58.h5,16,T0,0,images/RFP1/C4_tile3_n58_T0.png,images/Halo/C4_tile3_n58_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n246,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_246.h5,16,T0,0,images/RFP1/C4_tile3_n246_T0.png,images/Halo/C4_tile3_n246_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile4_n48,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_48.h5,16,T0,0,images/RFP1/C4_tile4_n48_T0.png,images/Halo/C4_tile4_n48_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n132,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_132.h5,16,T0,0,images/RFP1/C4_tile2_n132_T0.png,images/Halo/C4_tile2_n132_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n8,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_8.h5,16,T0,0,images/RFP1/C4_tile2_n8_T0.png,images/Halo/C4_tile2_n8_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n91,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_91.h5,16,T0,0,images/RFP1/C4_tile3_n91_T0.png,images/Halo/C4_tile3_n91_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile4_n103,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_103.h5,16,T0,0,images/RFP1/C4_tile4_n103_T0.png,images/Halo/C4_tile4_n103_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n222,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_222.h5,16,T0,0,images/RFP1/C4_tile2_n222_T0.png,images/Halo/C4_tile2_n222_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n54,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_54.h5,16,T0,0,images/RFP1/C4_tile3_n54_T0.png,images/Halo/C4_tile3_n54_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile1_n1809,APPV717I,APPV717I,DMSO,C4,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_1_1809.h5,16,T0,0,images/RFP1/C4_tile1_n1809_T0.png,images/Halo/C4_tile1_n1809_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile4_n58,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_58.h5,16,T0,0,images/RFP1/C4_tile4_n58_T0.png,images/Halo/C4_tile4_n58_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile4_n243,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_243.h5,16,T0,0,images/RFP1/C4_tile4_n243_T0.png,images/Halo/C4_tile4_n243_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n41,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_41.h5,16,T0,0,images/RFP1/C4_tile3_n41_T0.png,images/Halo/C4_tile3_n41_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n341,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_341.h5,16,T0,0,images/RFP1/C4_tile3_n341_T0.png,images/Halo/C4_tile3_n341_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n10,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_10.h5,16,T0,0,images/RFP1/C4_tile2_n10_T0.png,images/Halo/C4_tile2_n10_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n186,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_186.h5,16,T0,0,images/RFP1/C4_tile2_n186_T0.png,images/Halo/C4_tile2_n186_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n366,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_366.h5,16,T0,0,images/RFP1/C4_tile3_n366_T0.png,images/Halo/C4_tile3_n366_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n118,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_118.h5,16,T0,0,images/RFP1/C4_tile2_n118_T0.png,images/Halo/C4_tile2_n118_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n56,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_56.h5,16,T0,0,images/RFP1/C4_tile2_n56_T0.png,images/Halo/C4_tile2_n56_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n193,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_193.h5,16,T0,0,images/RFP1/C4_tile2_n193_T0.png,images/Halo/C4_tile2_n193_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n332,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_332.h5,16,T0,0,images/RFP1/C4_tile3_n332_T0.png,images/Halo/C4_tile3_n332_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n349,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_349.h5,16,T0,0,images/RFP1/C4_tile3_n349_T0.png,images/Halo/C4_tile3_n349_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n80,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_80.h5,16,T0,0,images/RFP1/C4_tile3_n80_T0.png,images/Halo/C4_tile3_n80_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n219,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_219.h5,16,T0,0,images/RFP1/C4_tile3_n219_T0.png,images/Halo/C4_tile3_n219_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n177,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_177.h5,16,T0,0,images/RFP1/C4_tile2_n177_T0.png,images/Halo/C4_tile2_n177_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n362,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_362.h5,16,T0,0,images/RFP1/C4_tile3_n362_T0.png,images/Halo/C4_tile3_n362_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n89,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_89.h5,16,T0,0,images/RFP1/C4_tile2_n89_T0.png,images/Halo/C4_tile2_n89_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n34,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_34.h5,16,T0,0,images/RFP1/C4_tile3_n34_T0.png,images/Halo/C4_tile3_n34_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile4_n264,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_264.h5,16,T0,0,images/RFP1/C4_tile4_n264_T0.png,images/Halo/C4_tile4_n264_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n316,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_316.h5,16,T0,0,images/RFP1/C4_tile3_n316_T0.png,images/Halo/C4_tile3_n316_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n197,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_197.h5,16,T0,0,images/RFP1/C4_tile2_n197_T0.png,images/Halo/C4_tile2_n197_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n214,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_214.h5,16,T0,0,images/RFP1/C4_tile2_n214_T0.png,images/Halo/C4_tile2_n214_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile3_n11,APPV717I,APPV717I,DMSO,C4,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_3_11.h5,16,T0,0,images/RFP1/C4_tile3_n11_T0.png,images/Halo/C4_tile3_n11_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile2_n224,APPV717I,APPV717I,DMSO,C4,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_2_224.h5,16,T0,0,images/RFP1/C4_tile2_n224_T0.png,images/Halo/C4_tile2_n224_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C4_tile4_n44,APPV717I,APPV717I,DMSO,C4,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C4/A2screenPlate2_C4_4_44.h5,16,T0,0,images/RFP1/C4_tile4_n44_T0.png,images/Halo/C4_tile4_n44_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile1_n1445,APPV717I,APPV717I,DMSO,D7,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_1_1445.h5,16,T0,0,images/RFP1/D7_tile1_n1445_T0.png,images/Halo/D7_tile1_n1445_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile2_n251,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_251.h5,16,T0,0,images/RFP1/D7_tile2_n251_T0.png,images/Halo/D7_tile2_n251_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile2_n196,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_196.h5,16,T0,0,images/RFP1/D7_tile2_n196_T0.png,images/Halo/D7_tile2_n196_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile4_n101,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_101.h5,16,T0,0,images/RFP1/D7_tile4_n101_T0.png,images/Halo/D7_tile4_n101_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile1_n2339,APPV717I,APPV717I,DMSO,D7,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_1_2339.h5,16,T0,0,images/RFP1/D7_tile1_n2339_T0.png,images/Halo/D7_tile1_n2339_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile3_n195,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_195.h5,16,T0,0,images/RFP1/D7_tile3_n195_T0.png,images/Halo/D7_tile3_n195_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile4_n22,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_22.h5,16,T0,0,images/RFP1/D7_tile4_n22_T0.png,images/Halo/D7_tile4_n22_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile2_n27,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_27.h5,16,T0,0,images/RFP1/D7_tile2_n27_T0.png,images/Halo/D7_tile2_n27_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile4_n171,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_171.h5,16,T0,0,images/RFP1/D7_tile4_n171_T0.png,images/Halo/D7_tile4_n171_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile2_n247,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_247.h5,16,T0,0,images/RFP1/D7_tile2_n247_T0.png,images/Halo/D7_tile2_n247_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile3_n179,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_179.h5,16,T0,0,images/RFP1/D7_tile3_n179_T0.png,images/Halo/D7_tile3_n179_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile3_n268,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_268.h5,16,T0,0,images/RFP1/D7_tile3_n268_T0.png,images/Halo/D7_tile3_n268_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile4_n270,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_270.h5,16,T0,0,images/RFP1/D7_tile4_n270_T0.png,images/Halo/D7_tile4_n270_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D7_tile3_n335,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_335.h5,16,T0,0,images/RFP1/D7_tile3_n335_T0.png,images/Halo/D7_tile3_n335_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
