neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label,label_binary,confidence_class0,confidence_class1,predicted_class
N16_tile2_n281,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_281.h5,16,T15,15,images/RFP1/N16_tile2_n281_T15.png,images/Halo/N16_tile2_n281_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.50633216,0.4936679,0
N16_tile2_n250,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_250.h5,16,T0,0,images/RFP1/N16_tile2_n250_T0.png,images/Halo/N16_tile2_n250_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7424217,0.25757834,0
N16_tile2_n250,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_250.h5,16,T15,15,images/RFP1/N16_tile2_n250_T15.png,images/Halo/N16_tile2_n250_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7895456,0.2104544,0
N16_tile3_n22,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_22.h5,16,T0,0,images/RFP1/N16_tile3_n22_T0.png,images/Halo/N16_tile3_n22_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7367108,0.2632892,0
N16_tile3_n22,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_22.h5,16,T15,15,images/RFP1/N16_tile3_n22_T15.png,images/Halo/N16_tile3_n22_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.6764941,0.3235059,0
N16_tile4_n176,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_176.h5,16,T0,0,images/RFP1/N16_tile4_n176_T0.png,images/Halo/N16_tile4_n176_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.4699526,0.5300474,1
N16_tile4_n176,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_176.h5,16,T15,15,images/RFP1/N16_tile4_n176_T15.png,images/Halo/N16_tile4_n176_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.025728827,0.9742711,1
N16_tile4_n142,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_142.h5,16,T0,0,images/RFP1/N16_tile4_n142_T0.png,images/Halo/N16_tile4_n142_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.5969269,0.40307307,0
N16_tile4_n142,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_142.h5,16,T15,15,images/RFP1/N16_tile4_n142_T15.png,images/Halo/N16_tile4_n142_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.47734177,0.5226582,1
N16_tile4_n100,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_100.h5,16,T0,0,images/RFP1/N16_tile4_n100_T0.png,images/Halo/N16_tile4_n100_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.15045041,0.8495496,1
N16_tile4_n100,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_100.h5,16,T15,15,images/RFP1/N16_tile4_n100_T15.png,images/Halo/N16_tile4_n100_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.70791763,0.29208237,0
N16_tile3_n50,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_50.h5,16,T0,0,images/RFP1/N16_tile3_n50_T0.png,images/Halo/N16_tile3_n50_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.46136153,0.5386385,1
N16_tile3_n50,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_50.h5,16,T15,15,images/RFP1/N16_tile3_n50_T15.png,images/Halo/N16_tile3_n50_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.14619587,0.8538042,1
N16_tile3_n344,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_344.h5,16,T0,0,images/RFP1/N16_tile3_n344_T0.png,images/Halo/N16_tile3_n344_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.5617019,0.43829808,0
N16_tile3_n344,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_344.h5,16,T15,15,images/RFP1/N16_tile3_n344_T15.png,images/Halo/N16_tile3_n344_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.776543,0.22345704,0
N16_tile4_n20,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_20.h5,16,T0,0,images/RFP1/N16_tile4_n20_T0.png,images/Halo/N16_tile4_n20_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.75616986,0.2438302,0
N16_tile4_n20,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_20.h5,16,T15,15,images/RFP1/N16_tile4_n20_T15.png,images/Halo/N16_tile4_n20_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.6221465,0.37785348,0
N16_tile4_n118,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_118.h5,16,T0,0,images/RFP1/N16_tile4_n118_T0.png,images/Halo/N16_tile4_n118_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.15782528,0.84217477,1
N16_tile4_n118,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_118.h5,16,T15,15,images/RFP1/N16_tile4_n118_T15.png,images/Halo/N16_tile4_n118_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.6008405,0.39915946,0
N16_tile2_n261,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_261.h5,16,T0,0,images/RFP1/N16_tile2_n261_T0.png,images/Halo/N16_tile2_n261_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.67085755,0.32914245,0
N16_tile2_n261,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_261.h5,16,T15,15,images/RFP1/N16_tile2_n261_T15.png,images/Halo/N16_tile2_n261_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.8226339,0.17736603,0
N16_tile4_n28,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_28.h5,16,T0,0,images/RFP1/N16_tile4_n28_T0.png,images/Halo/N16_tile4_n28_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.7546195,0.24538049,0
N16_tile4_n28,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_28.h5,16,T15,15,images/RFP1/N16_tile4_n28_T15.png,images/Halo/N16_tile4_n28_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.2828932,0.7171068,1
N16_tile2_n13,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_13.h5,16,T0,0,images/RFP1/N16_tile2_n13_T0.png,images/Halo/N16_tile2_n13_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7637053,0.23629472,0
N16_tile2_n13,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_13.h5,16,T15,15,images/RFP1/N16_tile2_n13_T15.png,images/Halo/N16_tile2_n13_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.8102063,0.18979366,0
N16_tile4_n216,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_216.h5,16,T0,0,images/RFP1/N16_tile4_n216_T0.png,images/Halo/N16_tile4_n216_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.85972774,0.14027219,0
N16_tile4_n216,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_216.h5,16,T15,15,images/RFP1/N16_tile4_n216_T15.png,images/Halo/N16_tile4_n216_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.75236636,0.2476336,0
N16_tile2_n321,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_321.h5,16,T0,0,images/RFP1/N16_tile2_n321_T0.png,images/Halo/N16_tile2_n321_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7766,0.22339998,0
N16_tile2_n321,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_321.h5,16,T15,15,images/RFP1/N16_tile2_n321_T15.png,images/Halo/N16_tile2_n321_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.73040617,0.26959383,0
N16_tile2_n5,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_5.h5,16,T0,0,images/RFP1/N16_tile2_n5_T0.png,images/Halo/N16_tile2_n5_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.21166651,0.78833354,1
N16_tile2_n5,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_5.h5,16,T15,15,images/RFP1/N16_tile2_n5_T15.png,images/Halo/N16_tile2_n5_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.096058525,0.9039415,1
N16_tile3_n35,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_35.h5,16,T0,0,images/RFP1/N16_tile3_n35_T0.png,images/Halo/N16_tile3_n35_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7943136,0.20568642,0
N16_tile3_n35,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_35.h5,16,T15,15,images/RFP1/N16_tile3_n35_T15.png,images/Halo/N16_tile3_n35_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.8013429,0.19865708,0
N16_tile3_n335,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_335.h5,16,T0,0,images/RFP1/N16_tile3_n335_T0.png,images/Halo/N16_tile3_n335_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.03453985,0.9654601,1
N16_tile3_n335,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_335.h5,16,T15,15,images/RFP1/N16_tile3_n335_T15.png,images/Halo/N16_tile3_n335_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.018132199,0.9818678,1
N16_tile4_n153,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_153.h5,16,T0,0,images/RFP1/N16_tile4_n153_T0.png,images/Halo/N16_tile4_n153_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.7959893,0.20401067,0
N16_tile4_n153,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_153.h5,16,T15,15,images/RFP1/N16_tile4_n153_T15.png,images/Halo/N16_tile4_n153_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.7519416,0.24805835,0
N16_tile2_n11,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_11.h5,16,T0,0,images/RFP1/N16_tile2_n11_T0.png,images/Halo/N16_tile2_n11_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.49868158,0.50131845,1
N16_tile2_n11,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_11.h5,16,T15,15,images/RFP1/N16_tile2_n11_T15.png,images/Halo/N16_tile2_n11_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.1546076,0.8453924,1
N16_tile3_n147,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_147.h5,16,T0,0,images/RFP1/N16_tile3_n147_T0.png,images/Halo/N16_tile3_n147_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.70151937,0.29848063,0
N16_tile3_n147,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_147.h5,16,T15,15,images/RFP1/N16_tile3_n147_T15.png,images/Halo/N16_tile3_n147_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.74654186,0.2534581,0
N16_tile4_n2,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_2.h5,16,T0,0,images/RFP1/N16_tile4_n2_T0.png,images/Halo/N16_tile4_n2_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.76624864,0.2337514,0
N16_tile4_n2,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_2.h5,16,T15,15,images/RFP1/N16_tile4_n2_T15.png,images/Halo/N16_tile4_n2_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.30685714,0.69314283,1
N16_tile3_n309,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_309.h5,16,T0,0,images/RFP1/N16_tile3_n309_T0.png,images/Halo/N16_tile3_n309_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.43894303,0.5610569,1
N16_tile3_n309,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_309.h5,16,T15,15,images/RFP1/N16_tile3_n309_T15.png,images/Halo/N16_tile3_n309_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.5482729,0.45172715,0
N16_tile3_n163,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_163.h5,16,T0,0,images/RFP1/N16_tile3_n163_T0.png,images/Halo/N16_tile3_n163_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.6852252,0.3147748,0
N16_tile3_n163,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_163.h5,16,T15,15,images/RFP1/N16_tile3_n163_T15.png,images/Halo/N16_tile3_n163_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7893511,0.21064886,0
N16_tile4_n166,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_166.h5,16,T0,0,images/RFP1/N16_tile4_n166_T0.png,images/Halo/N16_tile4_n166_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.75241053,0.24758942,0
N16_tile4_n166,APPV717I,APPV717I,DMSO,N16,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_4_166.h5,16,T15,15,images/RFP1/N16_tile4_n166_T15.png,images/Halo/N16_tile4_n166_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.6977022,0.30229774,0
N16_tile2_n95,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_95.h5,16,T0,0,images/RFP1/N16_tile2_n95_T0.png,images/Halo/N16_tile2_n95_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.79762936,0.20237067,0
N16_tile2_n95,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_95.h5,16,T15,15,images/RFP1/N16_tile2_n95_T15.png,images/Halo/N16_tile2_n95_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7081957,0.29180425,0
N16_tile2_n258,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_258.h5,16,T0,0,images/RFP1/N16_tile2_n258_T0.png,images/Halo/N16_tile2_n258_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.77928346,0.22071657,0
N16_tile2_n258,APPV717I,APPV717I,DMSO,N16,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_2_258.h5,16,T15,15,images/RFP1/N16_tile2_n258_T15.png,images/Halo/N16_tile2_n258_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.34023508,0.6597649,1
N16_tile3_n56,APPV717I,APPV717I,DMSO,N16,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/N16/A2screenPlate2_N16_3_56.h5,16,T0,0,images/RFP1/N16_tile3_n56_T0.png,images/Halo/N16_tile3_n56_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.85114676,0.14885327,0
